ax_mean,ax_std,ax_max,ax_min,ax_median,ay_mean,ay_std,ay_max,ay_min,ay_median,az_mean,az_std,az_max,az_min,az_median,gx_mean,gx_std,gx_max,gx_min,gx_median,gy_mean,gy_std,gy_max,gy_min,gy_median,gz_mean,gz_std,gz_max,gz_min,gz_median,linmag_mean,linmag_std,linmag_max,linmag_min,linmag_median,jerk_mean,jerk_std,jerk_max,spec_domfreq,spec_energy,label,source_file,start_idx
0.9183940000000002,0.004444025652491227,0.9282,0.9045,0.91835,0.40559199999999995,0.00714626727739734,0.417,0.3821,0.4075,-0.209616,0.0038351198155989865,-0.2029,-0.219,-0.20984999999999998,0.8657600000000001,1.6032360844242497,3.542,-2.038,1.141,3.18518,0.9660846482581119,5.145,1.321,3.1985,-0.25252,0.5561790445531007,0.863,-1.252,-0.2445,0.00045149122605603776,0.0031521741872968666,0.006994294930281697,-0.01067069943124399,0.00098017943535178,0.0009217750051151713,0.19391021958952645,0.45303633479786276,8.0,6.7812690699785485e-06,fall,fall_1764857045.csv,750
0.918108,0.00566578644143953,0.9287,0.8979,0.9188000000000001,0.405876,0.0073776570806726996,0.4177,0.3843,0.40735,-0.20990000000000006,0.007380352295114373,-0.1907,-0.2266,-0.2097,0.93786,1.5909925833893759,2.962,-5.191,1.271,3.59828,1.712710495559597,7.931,-0.573,3.6905,-0.48491999999999996,1.4070188319990604,0.954,-5.489,-0.099,-0.00013138385429089627,0.005542911566442638,0.014588886410789259,-0.019383566881578718,0.0007982017550151044,-0.0029613540348725842,0.3530872230125713,1.0446069174841366,4.0,1.531122685192707e-05,fall,fall_1764857045.csv,775
0.918766,0.005658996730870233,0.9287,0.8979,0.9194,0.40431199999999995,0.008475131621396806,0.4185,0.3843,0.4054,-0.209606,0.00812707598094173,-0.1907,-0.2266,-0.20945,-1.6732399999999998,2.7294205873041992,2.137,-8.275,-0.5305,2.4778999999999995,2.157915199909394,7.931,-2.099,2.4314999999999998,-0.22432,1.7898381316755994,2.504,-5.489,0.126,-0.0019127821989213477,0.005810466459085566,0.012938851022352482,-0.02138160035284975,-0.0015975582623778406,-0.006131844778449837,0.35681585288691736,1.0446069174841366,9.0,5.8622226087402816e-05,fall,fall_1764857045.csv,800
0.913138,0.012082812420955647,0.926,0.8472,0.9153,0.41417799999999994,0.015389285753406493,0.4792,0.3921,0.4121,-0.202968,0.01174191534631382,-0.1685,-0.218,-0.2051,-1.79584,2.812476086013888,4.45,-8.275,-1.7974999999999999,3.13804,2.4408404942560256,8.931,-2.099,2.9465,-0.9746799999999999,2.1946057271409822,2.504,-5.992,-0.756,-0.0028838374334592466,0.00664786596740544,0.006226172409570907,-0.035321627912599074,-0.0018470734224944607,-0.04264018139626607,0.2900225052595607,0.5044975183313261,1.0,1.5347116164011187e-05,fall,fall_1764857045.csv,825
0.8550920000000001,0.30793194042840055,1.5686,0.0833,0.9137,0.409482,0.24565492357369922,1.1357,-0.167,0.41615,-0.23082999999999995,0.16369421156534522,0.0781,-0.6433,-0.2012,5.849920000000001,25.411642885763996,48.328,-90.527,0.1835,-6.2366600000000005,37.595376143674905,45.076,-175.679,3.8475,-2.6064199999999995,21.895915868572388,75.405,-68.023,-2.8049999999999997,0.027248974423225682,0.35246996404664943,1.0308105465285728,-0.8773503686376678,0.03493575660920906,0.27852342063820423,9.013397361948334,33.41803773169229,2.0,0.1238115903426613,fall,fall_1764857045.csv,850
0.87505,0.32016897429326285,1.5686,0.0833,0.89525,0.42359600000000003,0.252139892091672,1.1357,-0.167,0.4197,-0.36266600000000004,0.1910631713439301,0.0781,-0.6433,-0.4325,7.86314,25.759882054861976,48.328,-90.527,5.939,-6.9798599999999995,37.88849628634528,45.076,-175.679,2.809,-0.09943999999999878,23.375451290753723,75.405,-68.023,-2.733,-0.030688636549451954,0.333801467567812,0.9385216022031448,-0.8586179566080333,-0.01673337493168181,0.03425234355860421,9.137710693038361,33.41803773169229,1.0,0.08782792942453248,fall,fall_1764857045.csv,875
0.9050660000000001,0.08554271356462807,1.1343,0.8262,0.87195,0.42529999999999996,0.05978114418443326,0.6101,0.3557,0.41105,-0.43461999999999995,0.04714751318998703,-0.3728,-0.5552,-0.4181,1.0231000000000001,7.044113869749693,22.473,-6.374,-1.5955,2.894,6.716153241253508,20.763,-18.405,3.8585000000000003,0.8211599999999999,8.156422189563264,36.16,-11.947,-0.947,-0.06736046274041697,0.06553506374377394,0.14066917662605083,-0.16197598109754852,-0.07789306696585963,-0.28094871953743233,1.6147943461332852,4.43752265053865,1.0,0.0030104056014434812,fall,fall_1764857045.csv,900
0.8972,0.04717622282463912,0.9856,0.8262,0.8805000000000001,0.43358599999999997,0.04338494213433966,0.5229,0.3706,0.41945,-0.414306,0.02130346835611516,-0.3728,-0.4727,-0.41295000000000004,-6.130880000000001,6.623088012823022,1.412,-24.16,-3.519,4.355499999999999,3.6531147874108747,11.947,-4.55,4.485,-3.67424,4.757491908810776,2.427,-14.038,-2.0915,0.028384014634387934,0.04902615462488143,0.1295308724384412,-0.034418839635560694,0.012994310154806121,0.05344743298146125,1.365903790701041,4.297905935669966,1.0,0.0018713389465618388,fall,fall_1764857045.csv,925
0.8671479999999999,0.08612208831652889,0.9856,0.7068,0.8895500000000001,0.45763400000000004,0.03686598220582221,0.5229,0.3918,0.4585,-0.35473,0.09059653690953093,-0.1318,-0.4727,-0.3979,-33.11084,27.659200215017062,-1.321,-79.366,-22.58,-5.198520000000001,14.77209877334971,11.947,-34.313,1.1145,2.46912,13.121400802719197,29.145,-14.038,-1.767,-0.01398137671478029,0.11586922844237817,0.14395248688032658,-0.2289201958377266,0.028733157063160597,-0.13633762058373589,1.515017766877253,4.297905935669966,1.0,0.00769623639356693,fall,fall_1764857045.csv,950
0.845296,0.0695459444108713,0.9556,0.7068,0.86305,0.448008,0.03623128946090658,0.5071,0.3506,0.44825,-0.18818000000000001,0.11957282634445002,-0.0332,-0.4165,-0.1333,-49.417260000000006,21.776433691318694,1.237,-79.366,-53.229,-15.389019999999999,10.871536037727143,5.74,-34.313,-17.1185,9.97818,10.160647862592228,29.145,-12.023,10.160499999999999,-0.03142082842992,0.0715751269460828,0.061386554058120324,-0.1853845019995889,-0.006776672854696519,-0.06083503233436546,1.2882132560001696,2.5233838327943516,1.0,0.005837026934496896,fall,fall_1764857045.csv,975
0.9054040000000001,0.051868205906894456,1.0405,0.825,0.90015,0.4637220000000001,0.09201294537183341,0.7715,0.3506,0.44825,-0.128086,0.11794856507817296,-0.0151,-0.5247,-0.08935,-11.503219999999999,37.34326946119742,47.122,-72.473,-11.4085,-1.9516400000000005,20.277914000961736,47.183,-23.618,-9.656500000000001,-0.1425200000000001,11.386385050998408,26.496,-22.015,0.779,0.03905591618380421,0.08128089447710521,0.346456485173114,-0.07516706514157367,0.021339618461112153,0.2969866239453827,2.050935761517759,8.22480686929824,1.0,0.0020981339146762855,fall,fall_1764857045.csv,1000
0.8590559999999999,0.11720174940673882,1.0728,0.6025,0.86415,0.5076900000000001,0.12646313810751336,0.8804,0.3567,0.4767,-0.219472,0.1347158565871145,-0.0151,-0.5247,-0.21035,30.626279999999998,19.644809419324993,65.672,-16.573,35.798,21.63288,22.680347531411417,73.122,-17.031,21.721,-4.446219999999999,11.356422114891643,17.26,-22.015,-3.7785,-0.01664421162575604,0.12609697973748843,0.3008920618840776,-0.24187095654287338,-0.04154513534793691,0.04800816166281043,3.395128112764905,8.545347455484603,2.0,0.02623854592450597,fall,fall_1764857045.csv,1025
0.873202,0.12058830704508626,1.0728,0.6025,0.9271,0.456464,0.12323880031873079,0.8804,0.3005,0.4425,-0.21146399999999999,0.0922195765767768,-0.0459,-0.4656,-0.1915,31.95104,16.27874361854747,65.672,1.786,32.4695,18.65578,20.68668366586583,73.122,-8.305,14.317,-0.9429400000000001,9.649748416223089,17.26,-21.55,-2.0575,-0.11104838160680565,0.1327822986660106,0.13020346833289143,-0.4336220664714605,-0.06912548704873445,-0.2834560277721529,3.1150829870804495,8.545347455484603,1.0,0.015056935437548227,fall,fall_1764857045.csv,1050
0.916046,0.08123419282543527,1.1936,0.7849,0.93025,0.4032279999999999,0.08131111618960842,0.6118,0.3005,0.37245,-0.238504,0.11064766054463149,-0.0459,-0.4402,-0.24205,17.23758,18.126307485078144,58.725,-20.229,17.942500000000003,8.71982,10.935666290976512,36.641,-8.305,7.034,-1.4422000000000004,7.512979054942187,10.359,-18.656,-1.5764999999999998,0.020729521379502423,0.07422917259555196,0.33399072111561434,-0.10731757862209479,0.013748507144491051,0.2538278510075188,2.6995617027861685,11.633052719165061,3.0,0.001277657685505971,fall,fall_1764857045.csv,1075
